iteration,average loss
0.0,0.0038974931836128234
200.0,0.07538497550413012
400.0,0.04630215054377913
600.0,0.044195103980600836
800.0,0.042061334010213614
1000.0,0.04017366426065564
1200.0,0.038925907462835314
1400.0,0.03771021153777838
1600.0,0.036757517457008365
1800.0,0.036018750080838796
2000.0,0.03496878427453339
2200.0,0.03469055467285216
2400.0,0.03393403244204819
2600.0,0.03347203820943832
2800.0,0.032962449798360466
3000.0,0.0327281510643661
3200.0,0.03217271939851343
3400.0,0.031878401376307014
3600.0,0.03145193174481392
3800.0,0.03152950396761298
4000.0,0.03104500158689916
4200.0,0.030599210672080518
4400.0,0.03072154089808464
4600.0,0.03018166140653193
4800.0,0.030289800092577934
5000.0,0.030000461144372822
5200.0,0.029773004008457064
5400.0,0.02962704763747752
5600.0,0.029626766890287398
5800.0,0.029050479056313635
6000.0,0.02909824381582439
6200.0,0.02898653014563024
6400.0,0.028938222844153642
6600.0,0.028598795011639595
6800.0,0.0283800963498652
7000.0,0.028451710799708964
7200.0,0.028417754182592035
7400.0,0.028026638962328435
7600.0,0.028049011901021003
7800.0,0.027960669547319413
8000.0,0.02784382166340947
8200.0,0.02760508474893868
8400.0,0.027603635480627418
8600.0,0.02747563011944294
8800.0,0.027669040374457835
9000.0,0.027483055870980024
9200.0,0.027302949987351895
9400.0,0.027394179124385118
9600.0,0.027074523847550155
9800.0,0.027429749444127082
10000.0,0.02714817245490849
10200.0,0.026890311632305385
10400.0,0.027042027451097964
10600.0,0.026693723713979125
10800.0,0.026897674202919008
11000.0,0.026842265836894513
11200.0,0.026403879346325994
11400.0,0.02669944799505174
11600.0,0.026584022603929044
11800.0,0.02649625899270177
12000.0,0.02607515228912234
12200.0,0.026427062004804613
12400.0,0.026081403866410256
12600.0,0.026191040128469466
12800.0,0.026094418596476317
13000.0,0.026077435417100787
13200.0,0.025927604790776968
13400.0,0.025982089126482606
13600.0,0.0259812471549958
13800.0,0.025943868923932314
14000.0,0.02580563981086016
14200.0,0.02556166454218328
14400.0,0.025730425463989376
14600.0,0.025542679987847806
14800.0,0.025602329624816775
15000.0,0.025554173486307265
15200.0,0.025462972028180958
15400.0,0.025345813911408187
15600.0,0.025406295778229834
15800.0,0.025316640278324486
16000.0,0.025336188413202763
16200.0,0.02537262786179781
16400.0,0.025337428133934737
16600.0,0.025232550837099552
16800.0,0.025188485849648713
17000.0,0.02503558493219316
17200.0,0.02497150858864188
17400.0,0.02486030329018831
17600.0,0.025041043814271687
17800.0,0.02488586226478219
18000.0,0.024956590346992016
18200.0,0.02495796644128859
18400.0,0.024733642181381583
18600.0,0.024843717701733114
18800.0,0.024755553659051657
19000.0,0.024478327222168444
19200.0,0.024563818341121077
19400.0,0.02423952956683934
19600.0,0.0245490185264498
19800.0,0.024770179223269226
20000.0,0.02461796261370182
20200.0,0.024674773579463363
20400.0,0.0246201906260103
20600.0,0.02454822713509202
20800.0,0.02427470083348453
21000.0,0.024554332606494426
21200.0,0.02457998945377767
21400.0,0.024383428627625107
21600.0,0.02424404458142817
21800.0,0.024155025193467735
22000.0,0.024350078282877802
22200.0,0.024251593556255103
22400.0,0.024172206036746503
22600.0,0.02392395497299731
22800.0,0.023897687811404465
23000.0,0.023990147123113273
23200.0,0.0240079250279814
23400.0,0.02402288479730487
23600.0,0.02396221480332315
23800.0,0.023966526398435235
24000.0,0.02405037049204111
24200.0,0.024015826852992177
24400.0,0.023882415816187857
24600.0,0.023952818671241403
24800.0,0.02368067161180079
25000.0,0.023778698612004517
25200.0,0.02380017294548452
25400.0,0.023773454623296858
25600.0,0.023573322976008056
25800.0,0.0237663643527776
26000.0,0.02380802799016237
26200.0,0.023787754382938148
26400.0,0.023608834045007826
26600.0,0.023588369712233544
26800.0,0.023873300747945903
27000.0,0.02347700398415327
27200.0,0.02362400376237929
27400.0,0.023715353114530446
27600.0,0.02317098560743034
27800.0,0.023457214310765265
28000.0,0.023413414284586907
28200.0,0.023445437485352157
28400.0,0.023316184440627694
28600.0,0.023391540488228203
28800.0,0.02309955610893667
29000.0,0.02312519238330424
29200.0,0.022981948340311645
29400.0,0.023314849687740207
29600.0,0.023200517017394305
29800.0,0.023269165959209203
30000.0,0.023265937734395267
30200.0,0.02316580125130713
30400.0,0.02305022772401571
30600.0,0.02311616691760719
30800.0,0.022878618584945797
31000.0,0.022979155965149402
31200.0,0.02290322125889361
31400.0,0.022849565763026478
31600.0,0.023100433014333246
31800.0,0.02301267466507852
32000.0,0.02296298653818667
32200.0,0.02302939511835575
32400.0,0.02309939012862742
32600.0,0.022880866033956407
32800.0,0.023033331092447044
33000.0,0.02287556721828878
33200.0,0.022789895124733447
33400.0,0.02251072053797543
33600.0,0.023016313621774316
33800.0,0.022813223293051122
34000.0,0.0229196167178452
34200.0,0.02270359991118312
34400.0,0.022788310730829833
34600.0,0.022582351611927152
34800.0,0.022710141632705926
35000.0,0.022857456877827646
35200.0,0.02246109927073121
35400.0,0.022675939165055753
35600.0,0.022756431205198168
35800.0,0.02254231447353959
36000.0,0.0228401259239763
36200.0,0.022640947028994562
36400.0,0.02278814652003348
36600.0,0.022555867219343783
36800.0,0.022263745218515395
37000.0,0.022515719337388874
37200.0,0.02237890084274113
37400.0,0.022481309194117786
37600.0,0.022134825708344578
37800.0,0.022128376392647624
38000.0,0.022426777128130196
38200.0,0.022393399085849523
38400.0,0.02237986803986132
38600.0,0.0223971592169255
38800.0,0.0224408589117229
39000.0,0.021991863837465642
39200.0,0.022514562448486687
39400.0,0.022383168283849956
39600.0,0.022377800391986967
39800.0,0.02230939787812531
40000.0,0.02225275367498398
40200.0,0.02222038262523711
40400.0,0.022349322699010372
40600.0,0.022152623096480965
40800.0,0.02198989746160805
41000.0,0.022178154550492764
41200.0,0.022111381264403464
41400.0,0.021809206753969194
41600.0,0.022203154573217036
41800.0,0.022401348021812737
42000.0,0.021928682215511797
42200.0,0.02201086509972811
42400.0,0.022207281608134507
42600.0,0.02234951206482947
42800.0,0.021713813194073738
43000.0,0.021971180057153105
43200.0,0.021840816512703896
43400.0,0.021855272939428686
43600.0,0.02194150787778199
43800.0,0.022057492872700094
44000.0,0.021898341877385975
44200.0,0.022060514837503434
44400.0,0.02201966446824372
44600.0,0.021745531000196935
44800.0,0.022057039355859162
45000.0,0.021891771191731094
45200.0,0.02190449772402644
45400.0,0.021678046407178044
45600.0,0.02179909444414079
45800.0,0.021855569966137408
46000.0,0.021593894185498355
46200.0,0.021642972491681577
46400.0,0.02180400114506483
46600.0,0.021829812144860624
46800.0,0.021740348879247903
47000.0,0.02154326794669032
47200.0,0.02188996138051152
47400.0,0.02156817354261875
47600.0,0.02190841448493302
47800.0,0.021788129508495332
48000.0,0.021757432781159877
48200.0,0.0219191403221339
48400.0,0.021459903502836823
48600.0,0.021644788170233367
48800.0,0.021523804403841496
49000.0,0.02157365589402616
49200.0,0.021617308165878056
49400.0,0.02154989805072546
49600.0,0.02157546941190958
49800.0,0.021457938104867937
50000.0,0.021467798827216028
