iteration,average loss
0.0,0.003502846658229828
200.0,0.059046900626271964
400.0,0.03879902213811874
600.0,0.038513528797775504
800.0,0.03849037852138281
1000.0,0.03815732318907976
1200.0,0.03779656931757927
1400.0,0.036861780304461716
1600.0,0.03602644423954189
1800.0,0.035351012218743566
2000.0,0.0346786380931735
2200.0,0.033778957137838
2400.0,0.033450654428452256
2600.0,0.03257681481540203
2800.0,0.032071838984265924
3000.0,0.03171592484228313
3200.0,0.031154456213116646
3400.0,0.030893894275650383
3600.0,0.03028025060892105
3800.0,0.030011737924069165
4000.0,0.029880147036164997
4200.0,0.029249036414548756
4400.0,0.02923221232369542
4600.0,0.029148623375222088
4800.0,0.028735545948147773
5000.0,0.02861167024821043
5200.0,0.028232415802776814
5400.0,0.02827175047248602
5600.0,0.027889997381716967
5800.0,0.02776146716438234
6000.0,0.02760047821328044
6200.0,0.02732808637432754
6400.0,0.027326395316049457
6600.0,0.027139795701950787
6800.0,0.02709437440149486
7000.0,0.026647217674180865
7200.0,0.02664991236291826
7400.0,0.026568457689136266
7600.0,0.026279990915209054
7800.0,0.026344501972198488
8000.0,0.026092813098803163
8200.0,0.025775721250101923
8400.0,0.025983114428818226
8600.0,0.025778241036459804
8800.0,0.025615627691149712
9000.0,0.02551338877528906
9200.0,0.025604914985597135
9400.0,0.0255792354606092
9600.0,0.025093616461381318
9800.0,0.025370105346664788
10000.0,0.02516452922485769
10200.0,0.025090315379202366
10400.0,0.02475754822604358
10600.0,0.024841354014351964
10800.0,0.024954796517267824
11000.0,0.024358305828645826
11200.0,0.024611573154106735
11400.0,0.02496391724795103
11600.0,0.024601659448817374
11800.0,0.024201120464131236
12000.0,0.024282744377851485
12200.0,0.02408699383959174
12400.0,0.02425704670138657
12600.0,0.02423202753998339
12800.0,0.023944274578243493
13000.0,0.0237245355732739
13200.0,0.023902145270258187
13400.0,0.02394885861314833
13600.0,0.02396451630629599
13800.0,0.023747020373120903
14000.0,0.023683375418186187
14200.0,0.02358363983221352
14400.0,0.023498634239658714
14600.0,0.023329351879656315
14800.0,0.023307249806821348
15000.0,0.02345471060834825
15200.0,0.023435360509902237
15400.0,0.02334660919383168
15600.0,0.023030458586290478
15800.0,0.022921219822019338
16000.0,0.02344548753462732
16200.0,0.02331872599199414
16400.0,0.023182265143841505
16600.0,0.022736282870173454
16800.0,0.02312709723599255
17000.0,0.022995431814342736
17200.0,0.022704422948881985
17400.0,0.022693761987611652
17600.0,0.02288235303014517
17800.0,0.022535933116450906
18000.0,0.022431340208277105
18200.0,0.022419878067448735
18400.0,0.022390048587694764
18600.0,0.022553807590156794
18800.0,0.02248293796554208
19000.0,0.02245973256416619
19200.0,0.021921522803604602
19400.0,0.02213849191553891
19600.0,0.022321020402014256
