iteration,average loss
0.0,0.003950856328010559
200.0,0.07442737089470029
400.0,0.04428676422685385
600.0,0.0398733619786799
800.0,0.03593288900330663
1000.0,0.0329011035617441
1200.0,0.030561407059431077
1400.0,0.028728869874030352
1600.0,0.02689899011515081
1800.0,0.025821571042761206
2000.0,0.024672453785315157
2200.0,0.023818237856030464
2400.0,0.022746586031280457
2600.0,0.022180210785008966
2800.0,0.021661852388642728
3000.0,0.021018914938904346
3200.0,0.02023936157580465
3400.0,0.019922066275030376
3600.0,0.019626150391995906
3800.0,0.01903741746675223
4000.0,0.018835010160692035
4200.0,0.018462747768498957
4400.0,0.01816789969801903
4600.0,0.017876522801816463
4800.0,0.01772907464299351
5000.0,0.01730216802563518
5200.0,0.017147333715111016
5400.0,0.01668591516558081
5600.0,0.016375411902554333
5800.0,0.016145181488245727
6000.0,0.016403085887432098
6200.0,0.015710857780650258
6400.0,0.015960185290314257
6600.0,0.015469527477398515
6800.0,0.015352935006376356
7000.0,0.015380345799494535
7200.0,0.014962492974009365
7400.0,0.015122453507501632
7600.0,0.014498516244348138
7800.0,0.014714010623283685
8000.0,0.014280813273508101
8200.0,0.014146772352978587
8400.0,0.013955393678043038
8600.0,0.013825556237716228
8800.0,0.013959383363835514
9000.0,0.013954684059135615
9200.0,0.01340751796029508
9400.0,0.013732884612400085
9600.0,0.013268308946862817
9800.0,0.013602088072802871
10000.0,0.01327466505812481
10200.0,0.013335775388404726
10400.0,0.01295798200648278
10600.0,0.012844243051949889
10800.0,0.013051241368521005
11000.0,0.012850816734135151
11200.0,0.013002758009824901
11400.0,0.012738587195053696
11600.0,0.01233387068612501
11800.0,0.012463304882403463
12000.0,0.012428538914537057
12200.0,0.012401642180047929
12400.0,0.011907916257623583
12600.0,0.01224945176858455
12800.0,0.012090120080392808
13000.0,0.012050613739993422
13200.0,0.011832850323989987
13400.0,0.011617106918711215
13600.0,0.011629910634364932
13800.0,0.011856999911833555
14000.0,0.011455396520905197
14200.0,0.01146440752549097
14400.0,0.011607940995600075
14600.0,0.011212416929192842
14800.0,0.011246257016900928
15000.0,0.011229788056807593
15200.0,0.011241288287565113
15400.0,0.011108638430014252
15600.0,0.011025045947171748
15800.0,0.011111418444197625
16000.0,0.011197421608958393
16200.0,0.010722059664549305
16400.0,0.010915974574163555
16600.0,0.01067116355523467
16800.0,0.011007697337772697
17000.0,0.010993434363044799
17200.0,0.010675154409836978
17400.0,0.01071649014716968
17600.0,0.01076555844862014
17800.0,0.010579694549087436
18000.0,0.01052234131610021
18200.0,0.010419346289709211
18400.0,0.01037691972218454
18600.0,0.009985540611669421
18800.0,0.010340908530633897
19000.0,0.010205224598757922
19200.0,0.01017224063165486
19400.0,0.01023964978638105
19600.0,0.0100320467306301
19800.0,0.010009753962513059
20000.0,0.010220386502332986
20200.0,0.009859010619111359
20400.0,0.010156997123267501
20600.0,0.010155676824506372
20800.0,0.010162005887832493
21000.0,0.009557898319326342
21200.0,0.010180306438123808
21400.0,0.009560504104010761
21600.0,0.009476965062785893
21800.0,0.009662209736416117
22000.0,0.009806008745217696
22200.0,0.00969316188711673
22400.0,0.009625033205375076
22600.0,0.009558902296703309
22800.0,0.00951983863953501
23000.0,0.009673286001197995
23200.0,0.009519473438849672
23400.0,0.00932984764687717
23600.0,0.009349687206558883
23800.0,0.009556227708235382
24000.0,0.009531241585500538
24200.0,0.009134908777195961
24400.0,0.009514002463547513
24600.0,0.009520086201373488
24800.0,0.009417710471898317
25000.0,0.009251928535522893
25200.0,0.009449997815536335
25400.0,0.009087790206540375
25600.0,0.009071970292134211
25800.0,0.009188181523932144
26000.0,0.009174984615528957
26200.0,0.009016411360353232
26400.0,0.008932717279531061
26600.0,0.009013095011468977
26800.0,0.008564876639284194
27000.0,0.00911552828620188
27200.0,0.008925415240228177
27400.0,0.008653064286336302
27600.0,0.008976541227893904
27800.0,0.008588318817783148
28000.0,0.00853543788427487
28200.0,0.008525760414777324
28400.0,0.008624210180714726
28600.0,0.008546404599910603
28800.0,0.008507189287338407
29000.0,0.008337603090330959
29200.0,0.00883229798753746
29400.0,0.008426134255714715
29600.0,0.008635450366418808
29800.0,0.00842956847161986
30000.0,0.008191388206323608
30200.0,0.008426382353063673
30400.0,0.008366008187877014
30600.0,0.008556531774811447
30800.0,0.0084950599365402
31000.0,0.008432964492822066
31200.0,0.008346946782548912
31400.0,0.008631801692536101
31600.0,0.008246544009889476
31800.0,0.008251793448580428
32000.0,0.008204374010674656
32200.0,0.008361566141247749
32400.0,0.008451235253596678
32600.0,0.00831266464316286
32800.0,0.007922485521994531
33000.0,0.008325991344172508
33200.0,0.008173387390561402
33400.0,0.008176189493387937
33600.0,0.008151614223606884
33800.0,0.00828120875521563
34000.0,0.008078976881224663
34200.0,0.00815751014626585
34400.0,0.008288053221767767
34600.0,0.007598261308157816
34800.0,0.007965275811729953
35000.0,0.007986220598686486
35200.0,0.008044360764324665
35400.0,0.007809497471898794
35600.0,0.008180947084911168
35800.0,0.008033048731158487
36000.0,0.007669122656807303
36200.0,0.007743035027524456
36400.0,0.007906353548169136
36600.0,0.0078039333433844145
36800.0,0.0077207303827162834
37000.0,0.007809689376153983
37200.0,0.00787372070888523
37400.0,0.007630155764054507
37600.0,0.007903945059515536
37800.0,0.007811350347474218
38000.0,0.007711842349963262
38200.0,0.007653282127575949
38400.0,0.008004997645039112
38600.0,0.007584273355314508
38800.0,0.007434488680446521
39000.0,0.007784853508928791
39200.0,0.0076685487886425105
39400.0,0.007611307974439114
39600.0,0.007700011502020061
39800.0,0.007380070588551462
40000.0,0.00760826364683453
40200.0,0.0074443114269524815
40400.0,0.007838643827708438
40600.0,0.00710200650675688
40800.0,0.00753848476218991
41000.0,0.0074751565419137475
41200.0,0.007412822347832844
41400.0,0.007423659714404494
41600.0,0.007260591313242912
41800.0,0.007685527610592544
42000.0,0.007433834086405113
42200.0,0.007403300282312557
42400.0,0.007573632458224892
42600.0,0.007230030085192993
42800.0,0.007400542637333274
43000.0,0.007635431282687932
43200.0,0.007417900591972284
43400.0,0.007212068586959504
43600.0,0.007236674263840542
43800.0,0.007370436419732868
44000.0,0.007135124601772986
44200.0,0.0076235827733762565
44400.0,0.00714087549073156
44600.0,0.007107673408463597
44800.0,0.0069976503384532405
45000.0,0.007138248088303953
45200.0,0.007285371559555642
45400.0,0.007031793959904462
45600.0,0.007211754480958916
45800.0,0.007090924313524738
46000.0,0.007048033849569038
46200.0,0.007027281690970995
46400.0,0.007173208647873253
46600.0,0.007673985859146342
46800.0,0.007243663788540289
47000.0,0.00738105367636308
47200.0,0.006741057321778499
47400.0,0.006894909852417186
47600.0,0.006849549575708807
47800.0,0.007085187264019624
48000.0,0.007258667848072946
48200.0,0.006799842230975628
48400.0,0.007013367452891543
48600.0,0.006945490371435881
48800.0,0.006985180692281574
49000.0,0.006839982536621392
49200.0,0.007129984314087778
49400.0,0.006766157420352101
49600.0,0.007009818744845689
49800.0,0.006704860625904985
50000.0,0.006973174127051607
